ID,CATEGORY1_ID,CATEGORY2_ID,ATTRIBUTE_ID,SL,IS_KEY,IS_POST,CODE,EXTENDABLE,ROLE_CODES,REG_VIOLATION,POSSIBLE_VIOLATION,CLIN_SIGNIFICANT,SIGNIFICANT_ERROR,MISADMIN,RECORDABLE,INTENT_METHOD_APPLICABLE,CORRECTION_ROLES,ACR_STANDARDS,ACRO_STANDARDS,JCAHO_STANDARDS,FDA_STANDARDS,CMS_STANDARDS,STATE_STANDARDS,NRC_STANDARDS,AAPM_STANDARDS,RPS_STANDARDS,OCCURRENCE,DETECTION,IAEA_STANDARDS
0-10-11691-11722,10,11691,11722,2,0,1,,0,UAR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,5,3,NULL
0-10-11691-11724,10,11691,11724,2,0,1,,0,UAR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11691-11725,10,11691,11725,2,0,1,,0,UAR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11691-11726,10,11691,11726,2,0,1,,0,UAR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11691-11727,10,11691,11727,2,0,1,,0,UAR,1,0,0,0,0,0,0,TU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11691-11728,10,11691,11728,2,0,1,,0,UAPR,0,1,0,0,0,0,0,PTU,Post-Tx Stds\ACR Post Std15.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-10-11691-11729,10,11691,11729,1,0,1,,1,UAR,0,0,0,1,0,0,0,TU,,,,,,,,,,1,1,NULL
0-10-11691-11730,10,11691,11730,2,0,1,,1,UA,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-10-11691-11731,10,11691,11731,3,0,1,,1,UA,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-10-11691-11732,10,11691,11732,4,0,1,,1,UA,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-10-11691-11733,10,11691,11733,5,0,1,,1,UA,0,0,0,0,0,0,0,TU,,,,,,,,,,1,1,NULL
0-10-11699-11734,10,11699,11734,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,6,NULL
0-10-11699-11736,10,11699,11736,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,5,NULL
0-10-11699-11737,10,11699,11737,2,0,1,,0,APR,1,0,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11699-11738,10,11699,11738,2,0,1,,0,AP,0,1,0,0,0,0,0,P,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,5,NULL
0-10-11699-11743,10,11699,11743,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11699-11744,10,11699,11744,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11699-11745,10,11699,11745,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Pre-Tx Stds\ACRO Pre Std14.htm,,,,,,,,1,1,NULL
0-10-11699-11746,10,11699,11746,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,1,NULL
0-10-11699-11747,10,11699,11747,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,1,NULL
0-10-11699-11748,10,11699,11748,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-10-11699-12432,10,11699,12432,2,0,1,,0,AP,0,1,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-11699-12433,10,11699,12433,2,0,1,,0,AP,0,1,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,3,NULL
0-10-11699-12434,10,11699,12434,2,0,1,,0,AP,0,1,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std15.htm,Pre-Tx Stds\ACRO Pre Std13.htm,,,,,,,,1,1,NULL
0-10-11699-12435,10,11699,12435,2,0,1,,0,AP,0,1,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std15.htm,Pre-Tx Stds\ACRO Pre Std14.htm,,,,,,,,1,1,NULL
0-10-11699-12436,10,11699,12436,2,0,1,,0,APR,1,0,0,0,0,0,0,AP,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,2,3,NULL
0-10-11699-12437,10,11699,12437,1,0,1,,1,APR,0,0,0,1,0,0,0,AP,,,,,,,,,,1,1,NULL
0-10-11699-12438,10,11699,12438,2,0,1,,1,AP,0,0,0,0,0,0,0,AP,,,,,,,,,,1,1,NULL
0-10-11699-12439,10,11699,12439,3,0,1,,1,AP,0,0,0,0,0,0,0,AP,,,,,,,,,,1,1,NULL
0-10-11699-12440,10,11699,12440,4,0,1,,1,AP,0,0,0,0,0,0,0,AP,,,,,,,,,,1,1,NULL
0-10-11699-12441,10,11699,12441,5,0,1,,1,AP,0,0,0,0,0,0,0,AP,,,,,,,,,,1,1,NULL
0-10-11756-11757,10,11756,11757,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,2,NULL
0-10-11756-11776,10,11756,11776,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,4,NULL
0-10-11756-11777,10,11756,11777,4,0,1,,0,R,0,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,6,7,NULL
0-10-11756-11778,10,11756,11778,2,0,1,,0,R,0,0,0,1,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,2,NULL
0-10-11756-12454,10,11756,12454,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,5,NULL
0-10-11756-12455,10,11756,12455,2,0,1,,0,R,0,1,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,5,NULL
0-10-11756-12456,10,11756,12456,1,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,1,NULL
0-10-11756-12457,10,11756,12457,1,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,1,NULL
0-10-11756-12459,10,11756,12459,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,5,NULL
0-10-11756-12460,10,11756,12460,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,2,5,NULL
0-10-11756-12461,10,11756,12461,1,0,1,,1,R,0,0,0,1,0,0,0,APR,,,,,,,,,,1,1,NULL
0-10-11756-12462,10,11756,12462,2,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11756-12463,10,11756,12463,3,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11756-12464,10,11756,12464,4,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11756-12465,10,11756,12465,5,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11758-11759,10,11758,11759,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,2,NULL
0-10-11758-11790,10,11758,11790,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,2,NULL
0-10-11758-11791,10,11758,11791,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,4,NULL
0-10-11758-11792,10,11758,11792,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,2,NULL
0-10-11758-11793,10,11758,11793,1,0,1,,1,R,0,0,0,1,0,0,0,APR,,,,,,,,,,1,1,NULL
0-10-11758-11794,10,11758,11794,2,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11758-11795,10,11758,11795,3,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11758-11796,10,11758,11796,4,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11758-11797,10,11758,11797,5,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11760-11801,10,11760,11801,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,5,NULL
0-10-11760-11802,10,11760,11802,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,5,NULL
0-10-11760-11803,10,11760,11803,2,0,1,,0,PR,1,0,0,0,0,0,0,APR,Post-Tx Stds\ACR Post Std17.htm,Post-Tx Stds\ACRO Post Std16.htm,,,,,,,,4,5,NULL
0-10-11760-12468,10,11760,12468,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,2,2,NULL
0-10-11760-12469,10,11760,12469,2,0,1,,0,,1,0,0,0,0,0,0,,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,1,2,NULL
0-10-11760-12470,10,11760,12470,2,0,1,,0,R,0,1,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,2,2,NULL
0-10-11760-12471,10,11760,12471,1,0,1,,1,R,0,0,0,1,0,0,0,APR,,,,,,,,,,1,1,NULL
0-10-11760-12472,10,11760,12472,2,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11760-12473,10,11760,12473,3,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11760-12474,10,11760,12474,4,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11760-12475,10,11760,12475,5,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11762-11763,10,11762,11763,2,0,1,,0,R,0,0,0,1,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,5,4,NULL
0-10-11762-11810,10,11762,11810,3,0,1,,0,R,0,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,3,NULL
0-10-11762-11811,10,11762,11811,3,0,1,,0,R,0,0,0,1,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,5,4,NULL
0-10-11762-11812,10,11762,11812,1,0,1,,1,R,0,0,0,1,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11762-11813,10,11762,11813,2,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11762-11814,10,11762,11814,3,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11762-11815,10,11762,11815,4,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11762-11816,10,11762,11816,5,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11764-11765,10,11764,11765,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,3,NULL
0-10-11764-11818,10,11764,11818,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,3,3,NULL
0-10-11764-11827,10,11764,11827,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,3,NULL
0-10-11764-11828,10,11764,11828,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,3,NULL
0-10-11764-11829,10,11764,11829,2,0,1,,0,R,1,0,0,0,0,0,0,AR,Post-Tx Stds\ACR Post Std16.htm,,,,,,,,,4,3,NULL
0-10-11764-11830,10,11764,11830,1,0,1,,1,R,0,0,0,1,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11764-11831,10,11764,11831,2,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11764-11832,10,11764,11832,3,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11764-11833,10,11764,11833,4,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-11764-11834,10,11764,11834,5,0,1,,1,R,0,0,0,0,0,0,0,AR,,,,,,,,,,1,1,NULL
0-10-12442-12445,10,12442,12445,2,0,1,,0,AP,0,1,0,0,0,0,0,ETU,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-12442-12446,10,12442,12446,2,0,1,,0,AP,0,1,0,0,0,0,0,EPU,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-12442-12447,10,12442,12447,2,0,1,,0,AP,0,1,0,0,0,0,0,EPU,Post-Tx Stds\ACR Post Std16.htm,Post-Tx Stds\ACRO Post Std15.htm,,,,,,,,1,2,NULL
0-10-12442-12448,10,12442,12448,1,0,1,,1,APR,0,0,0,1,0,0,0,EPU,,,,,,,,,,1,1,NULL
0-10-12442-12449,10,12442,12449,2,0,1,,1,AP,0,0,0,0,0,0,0,EPU,,,,,,,,,,1,1,NULL
0-10-12442-12450,10,12442,12450,3,0,1,,1,AP,0,0,0,0,0,0,0,EPU,,,,,,,,,,1,1,NULL
0-10-12442-12451,10,12442,12451,4,0,1,,1,AP,0,0,0,0,0,0,0,EPU,,,,,,,,,,1,1,NULL
0-10-12442-12452,10,12442,12452,5,0,1,,1,AP,0,0,0,0,0,0,0,EPU,,,,,,,,,,1,1,NULL
0-10000-10001-10008,10000,10001,10008,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10001-10044,10000,10001,10044,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10001-10045,10000,10001,10045,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10001-10046,10000,10001,10046,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,2,NULL
0-10000-10001-10047,10000,10001,10047,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10001-10048,10000,10001,10048,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10001-10049,10000,10001,10049,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,2,1,NULL
0-10000-10001-10050,10000,10001,10050,4,0,0,,0,A,0,0,0,0,0,0,0,G,,,,,,,,,,3,2,NULL
0-10000-10001-10051,10000,10001,10051,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10001-10052,10000,10001,10052,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10001-10053,10000,10001,10053,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10001-10054,10000,10001,10054,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10001-10055,10000,10001,10055,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10023-10029,10000,10023,10029,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,2,NULL
0-10000-10023-10057,10000,10023,10057,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10058,10000,10023,10058,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10059,10000,10023,10059,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10060,10000,10023,10060,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10023-10061,10000,10023,10061,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10062,10000,10023,10062,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10063,10000,10023,10063,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10023-10064,10000,10023,10064,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10023-10066,10000,10023,10066,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10023-10067,10000,10023,10067,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10023-10068,10000,10023,10068,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10023-10069,10000,10023,10069,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10023-10070,10000,10023,10070,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10023-10071,10000,10023,10071,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10073-10080,10000,10073,10080,3,0,0,,0,A,0,0,0,0,0,0,1,G,Pre-Tx Stds\ACR Pre Std3.htm,Pre-Tx Stds\ACRO Pre Std6.htm,,,,,,,,3,2,NULL
0-10000-10073-10081,10000,10073,10081,3,0,0,,0,A,0,0,0,0,0,0,1,G,Pre-Tx Stds\ACR Pre Std3.htm,Pre-Tx Stds\ACRO Pre Std6.htm,,,,,,,,3,2,NULL
0-10000-10073-10082,10000,10073,10082,4,0,0,,0,A,0,0,0,0,0,0,1,G,,,,,,,,,,3,2,NULL
0-10000-10073-10085,10000,10073,10085,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,4,NULL
0-10000-10073-10086,10000,10073,10086,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std32.htm,,,,,,,,,3,4,NULL
0-10000-10073-10091,10000,10073,10091,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10073-10092,10000,10073,10092,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10073-10093,10000,10073,10093,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10073-10094,10000,10073,10094,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10073-10095,10000,10073,10095,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10096-10098,10000,10096,10098,5,0,0,,0,A,0,0,0,0,0,0,0,G,,,,,,,,,,3,2,NULL
0-10000-10096-10100,10000,10096,10100,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10096-10101,10000,10096,10101,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10096-10102,10000,10096,10102,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10096-10103,10000,10096,10103,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10096-10104,10000,10096,10104,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10105-10106,10000,10105,10106,5,0,0,,0,A,0,0,0,0,0,0,0,G,,,,,,,,,,3,2,NULL
0-10000-10105-10107,10000,10105,10107,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std6.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10105-10110,10000,10105,10110,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10105-10111,10000,10105,10111,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10105-10112,10000,10105,10112,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10105-10113,10000,10105,10113,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10105-10114,10000,10105,10114,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10115-10116,10000,10115,10116,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10115-10117,10000,10115,10117,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10115-10118,10000,10115,10118,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10115-10119,10000,10115,10119,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-10115-10120,10000,10115,10120,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10115-10121,10000,10115,10121,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10115-10122,10000,10115,10122,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10115-10123,10000,10115,10123,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10115-10124,10000,10115,10124,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10137-10138,10000,10137,10138,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10137-10139,10000,10137,10139,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10137-10140,10000,10137,10140,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10137-10141,10000,10137,10141,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10137-10142,10000,10137,10142,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,5,NULL
0-10000-10137-10143,10000,10137,10143,1,0,0,,1,A,0,0,0,1,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10137-10144,10000,10137,10144,2,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10137-10145,10000,10137,10145,3,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10137-10146,10000,10137,10146,4,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-10137-10147,10000,10137,10147,5,0,0,,1,A,0,0,0,0,0,0,0,G,,,,,,,,,,1,1,NULL
0-10000-12163-12164,10000,12163,12164,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-12163-12165,10000,12163,12165,4,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
0-10000-12163-12166,10000,12163,12166,5,0,0,,0,A,0,0,0,0,0,0,0,G,Pre-Tx Stds\ACR Pre Std14.htm,Pre-Tx Stds\ACRO Pre Std1.htm,,,,,,,,3,2,NULL
